flow idle time max,flow idle time min,flow idle time mean,flow idle time std,flow idle time variance,flow active time max,flow active time min,flow active time mean,flow active time std,flow active time variance,flow IAT max,fw IAT max,bw IAT max,flow IAT min,fw IAT min,bw IAT min,flow IAT mean,fw IAT mean,bw IAT mean,flow IAT std,fw IAT std,bw IAT std,flow IAT tot,fw iAT tot,bw IAT tot,flow iec104 packts/s,fw iec104 packts/s,bw iec104 packts/s,flow iec104 bytes/s,fw iec104 bytes/s,bw iec104 bytes/s,flow packet APDU length max,flow packet APDU length min,flow packet APDU length mean,flow packet APDU length std,flow packet APDU length var,fw packet APDU length max,fw packet APDU length min,fw packet APDU length mean,fw packet APDU length std,fw packet APDU length var,bw packet APDU length max,bw packet APDU length min,bw packet APDU length mean,bw packet APDU length std,bw packet APDU length var,total flow packets,total fw packets,total bw packets,flow packets APDU total length,fw packets APDU total length,bw packets APDU total length,flow duration,flow down/up ratio,flow total IEC104_I_Message_SeqIOA packets,fw total IEC104_I_Message_SeqIOA packets,bw total IEC104_I_Message_SeqIOA packets,flow total IEC104_I_Message_SingleIOA packets,fw total IEC104_I_Message_SingleIOA packets,bw total IEC104_I_Message_SingleIOA packets,flow total IEC104_S_Message packets,fw total IEC104_S_Message packets,bw total IEC104_S_Message packets,flow total IEC104_U_Message packets,fw total IEC104_U_Message packets,bw total IEC104_U_Message packets,fw URG flag amount,fw PSH flag amount,bw URG flag amount,bw PSH flag amount,flow SYN flag count,flow RST flag count,flow PSH flag count,flow ACK flag count,flow URG flag count,flow CWE flag count,flow ECE flag count,fw_subflow_packets,bw_subflow_packets,fw_subflow_bytes,bw_subflow_bytes,fw avg bytes/bulk,bw avg bytes/bulk,fw avg bulk rate,bw avg bulk rate,fw avg packets/bulk,bw avg packets/bulk,init fw window bytes,init bw window bytes,fw TCP total header length,bw TCP total header length,cot=1,cot=2,cot=3,cot=4,cot=5,cot=6,cot=7,cot=8,cot=9,cot=10,cot=11,cot=12,cot=13,cot=20,type_id_process_information_in_monitor_direction,type_id_process_information_in_control_direction,type_id_system_information_in_monitor_direction,type_id_system_information_in_control_direction,type_id_parameter_in_control_direction,type_id_file_transfer,Label
10.017786979675302,6.94302701950073,8.99215793609619,1.7745997481753897,3.14920426622416,0.010081999999999999,0.0,0.005604044651031999,0.004325286966065,1.8708107338809e-05,10.017786979675302,10.017786979675302,6.94302701950073,0.003529071807861,10.015659809112499,0.003529071807861,3.8569843087877502,10.016723394393901,1.3930886745452902,4.911567620982691,-1.0,3.10251095980345,26.9988901615143,20.033446788787803,6.96544337272644,0.29630847697615104,0.11111567886605699,0.185192798110094,2.25935213694315,0.814848311684416,1.4445038252587399,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,26.9988900811768,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.011385202407801,9.98344993591309,10.000072538852699,0.011882915121637999,0.000141203671788,0.9957777820739749,0.0,0.20192957313537602,0.44379242192101703,0.19695171375452203,10.011385202407801,10.011385202407801,10.0011110305786,0.004193067550659,10.0043439865112,0.004193067550659,5.12624225020409,10.0078645944595,3.4990348021189397,5.220193994905349,-1.0,5.04392019610283,41.009938001632705,20.0157291889191,20.9942088127136,0.21945900048721897,0.07315300016240599,0.14630600032481303,1.58498167018547,0.536455334524312,1.04852633566116,14,4,7.22222222222222,4.84194634877798,23.4444444444444,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.16666666666667,4.91596040125088,24.1666666666667,9,3,6,65,22,43,41.00993798394779,2.0,0,0,0,3,1,2,1,0,1,5,2,3,0,3,0,6,0,0,9,9,0,0,0,0,3,0,22,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0144829750061,5.343427896499629,8.20062117576599,2.47704774726797,6.13576554224532,0.008489,0.0,0.003328199277242,0.0038930671720159996,1.5155972005830301e-05,10.0144829750061,10.0144829750061,10.000993013381999,0.004276990890503,10.008595943450901,0.004276990890503,5.12788435816765,10.0115394592285,3.4999993244806897,4.63577022146898,-1.0,4.16730870240236,41.0230748653412,20.023078918457,20.999995946884198,0.21938872263501896,0.073129574211673,0.146259148423346,1.58447410791958,0.5362835442189361,1.0481905637006501,14,4,7.22222222222222,4.84194634877798,23.4444444444444,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.16666666666667,4.91596040125088,24.1666666666667,9,3,6,65,22,43,41.0230748960266,2.0,0,0,0,3,1,2,1,0,1,5,2,3,0,3,0,6,0,0,9,9,0,0,0,0,4,0,35,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.016560792923,10.011993885040301,10.0142773389816,-1.0,-1.0,4.98269898777771,0.0041770976867679995,1.9878167463734902,2.6388214677243997,6.963378738523169,10.016560792923,10.016560792923,4.97521209716797,0.0037140846252440005,10.011993885040301,0.0037140846252440005,3.7131435871124303,10.0142773389816,1.19269008636475,4.65042550137892,-1.0,2.15561657478096,25.992005109787,20.0285546779633,5.9634504318237305,0.30778695142970397,0.11542010678613901,0.19236684464356502,2.34687550465149,0.8464141164316851,1.5004613882198101,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,25.9920050633698,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.012300014495901,10.009078025817901,10.010689020156901,-1.0,-1.0,0.9289180137023921,0.0038009999999999997,0.32320998118082694,0.5248197141489289,0.27543573235936303,10.012300014495901,10.012300014495901,0.9251360893249508,0.003781795501709,10.009078025817901,0.003781795501709,3.4985013405482,10.010689020156901,0.24240750074386605,5.05663905544303,-1.0,0.45542008856756205,20.9910080432892,20.0213780403137,0.9696300029754642,0.333476124948103,0.14291833926347197,0.19055778568463003,2.2390539817943997,1.04806782126547,1.19098616052894,14,4,6.71428571428571,4.64450520200253,21.571428571428598,14,4,7.33333333333333,5.77350269189626,33.3333333333333,13,4,6.25,4.5,20.25,7,3,4,47,22,25,20.9910079802246,1.33333333333333,0,0,0,2,1,1,1,0,1,4,2,2,0,3,0,4,0,0,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,c_rp_na_1
10.021656036377,9.3917338848114,9.808768669764198,0.36118915483361796,0.130457605569423,0.9506370482482909,0.0,0.24146550741577102,0.472794646221171,0.223534777495402,10.021656036377,10.021656036377,9.3917338848114,0.004189968109131,10.012916088104301,0.004189968109131,4.34173829214913,10.017286062240599,2.07151918411255,5.12896674961683,-1.0,4.1123169365045795,30.3921680450439,20.034572124481198,10.357595920562698,0.26322571017608803,0.098709641316033,0.164516068860055,2.00709604009267,0.7238707029842419,1.28322533710843,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,30.392167978759797,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0120980739593,10.0114300251007,10.01176404953,-1.0,-1.0,4.447028927444459,0.008419,1.48802598548381,2.5625717197831097,6.56677381903216,10.0120980739593,10.0120980739593,3.48658490180969,0.0038938522338869998,10.0114300251007,0.0038938522338869998,3.4982294355119996,10.01176404953,0.892815589904785,4.61661848899534,-1.0,1.50713507556773,24.487606048584,20.0235280990601,4.46407794952393,0.32669588092230295,0.122510955345864,0.20418492557644,2.49105609203256,0.898413672536335,1.5926424194962299,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,24.487605957611102,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0183670520783,8.37572288513184,9.469823360443119,0.9475199828827171,0.8977941179620641,0.9499339477539059,0.0,0.24094625026702898,0.47266995512539295,0.223416886478242,10.0183670520783,10.0183670520783,8.37572288513184,0.004716873168945,10.0153801441193,0.004716873168945,4.19617928777422,10.016873598098801,1.8679015636444098,4.97437368880355,-1.0,3.66063542306771,29.373255014419602,20.0337471961975,9.339507818222051,0.27235660485486196,0.102133726820573,0.17022287803428798,2.07671911201832,0.748980663350869,1.32773844866745,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,29.3732549804077,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0133979320526,10.011708974838301,10.0125534534454,-1.0,-1.0,3.62721915518189,0.007571,1.2145617197265601,2.08942273460639,4.36568736389004,10.0133979320526,10.0133979320526,2.67419910430908,0.0036370754241940003,10.011708974838301,0.0036370754241940003,3.38125600133623,10.0125534534454,0.728737020492554,4.62826512408796,-1.0,1.16162928805032,23.6687920093536,20.025106906890898,3.64368510246277,0.33799781455398,0.12674918045774303,0.211248634096238,2.5772333359741,0.929493990023447,1.64773934595065,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,23.6687920913238,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0256969928741,10.0042188167572,10.014957904815699,-1.0,-1.0,0.949209966552734,0.007503,0.321704681554159,0.543435703337507,0.29532236366193104,10.0256969928741,10.0256969928741,0.9452860355377201,0.003923892974854,10.0042188167572,0.003923892974854,3.49917165438334,10.014957904815699,0.241278529167175,5.0601875199695305,-1.0,0.469342322220899,20.995029926300003,20.0299158096313,0.9651141166687008,0.333412240916882,0.14289096039295002,0.19052128052393302,2.23862504615621,1.0478670428816301,1.1907580032745801,14,4,6.71428571428571,4.64450520200253,21.571428571428598,14,4,7.33333333333333,5.77350269189626,33.3333333333333,13,4,6.25,4.5,20.25,7,3,4,47,22,25,20.9950299987488,1.33333333333333,0,0,0,2,1,1,1,0,1,4,2,2,0,3,0,4,0,0,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,c_rp_na_1
10.019517183303801,10.002995967865,10.011256575584401,-1.0,-1.0,3.56383003785706,0.00413191986084,1.32614797627258,1.9485111874424,3.79669584758819,10.019517183303801,10.019517183303801,3.5556049346923797,0.003378868103027,10.002995967865,0.003378868103027,3.42870814459664,10.011256575584401,0.7956887722015379,4.67201832953011,-1.0,1.5526229728972598,24.0009570121765,20.022513151168802,3.97844386100769,0.333320042055306,0.12499501577074,0.208325026284566,2.54156532067171,0.9166301156520921,1.62493520501962,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,24.000957010177604,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.030207157135,10.0098168849945,10.020012021064801,-1.0,-1.0,0.9350847994079592,0.00703,0.31717428368632,0.535127524859215,0.28636146786195005,10.030207157135,10.030207157135,0.9265208244323729,0.007030010223389,10.0098168849945,0.007030010223389,3.49859114487966,10.020012021064801,0.23788070678710896,5.06397673382409,-1.0,0.459094467014876,20.991546869278,20.0400240421295,0.9515228271484379,0.333467563199323,0.142914669942567,0.19055289325675603,2.2389964957668798,1.04804091291216,1.19095558285473,14,4,6.71428571428571,4.64450520200253,21.571428571428598,14,4,7.33333333333333,5.77350269189626,33.3333333333333,13,4,6.25,4.5,20.25,7,3,4,47,22,25,20.9915469224091,1.33333333333333,0,0,0,2,1,1,1,0,1,4,2,2,0,3,0,4,0,0,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,c_rp_na_1
10.0068690776825,10.003702163696301,10.005285620689401,-1.0,-1.0,0.9796218652191159,0.00621888911438,0.33089858477783196,0.56181093091817,0.31563152209914,10.0068690776825,10.0068690776825,0.9761569499969479,0.0034649372100829996,10.003702163696301,0.0034649372100829996,3.5005445082982405,10.005285620689401,0.24817395210266102,5.052555683081491,-1.0,0.48532422867883296,21.003267049789397,20.010571241378802,0.9926958084106441,0.333281484478984,0.14283492191956498,0.19044656255942002,2.23774711007318,1.04745609407681,1.1902910159963702,14,4,6.71428571428571,4.64450520200253,21.571428571428598,14,4,7.33333333333333,5.77350269189626,33.3333333333333,13,4,6.25,4.5,20.25,7,3,4,47,22,25,21.003266985992397,1.33333333333333,0,0,0,2,1,1,1,0,1,4,2,2,0,3,0,4,0,0,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,c_rp_na_1
10.012737035751302,9.830425977706911,9.95176474253336,0.105082889388155,0.011042413642162999,0.142870797698975,0.0,0.038981184635162,0.069362552090735,0.00481116363254,10.012737035751302,10.012737035751302,9.830425977706911,0.003777980804443,10.0121312141418,0.003777980804443,4.2873170035226,10.0124341249466,1.9972701549529999,5.299163461498679,-1.0,4.379249228330241,30.0112190246582,20.0248682498932,9.98635077476502,0.26656697937964896,0.099962617267368,0.166604362112281,2.03257321776982,0.733059193294034,1.2995140244757901,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,30.011219013763398,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0196418762207,10.0062410831451,10.012941479682901,-1.0,-1.0,3.7789650516052298,0.008244015579223999,1.32315329466248,2.12857420140142,4.53082813087171,10.0196418762207,10.0196418762207,3.7717821598052996,0.003736972808838,10.0062410831451,0.003736972808838,3.42790613855634,10.012941479682901,0.7938920021057131,4.69969222239244,-1.0,1.66635972090268,23.9953429698944,20.025882959365802,3.96946001052857,0.333398025306098,0.125024259489787,0.20837376581631198,2.542159942959,0.9168445695917711,1.62531537336723,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,23.9953430817566,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.143413066864001,10.015580177307099,10.0794966220856,-1.0,-1.0,0.7246508752593991,0.004722,0.27772329755655895,0.39020784147965,0.152262159552208,10.143413066864001,10.143413066864001,0.719189882278442,0.0038139820098879998,10.015580177307099,0.0038139820098879998,2.9988804204123394,10.0794966220856,0.166633939743042,4.84381024003654,-1.0,0.3116339992514,20.9921629428864,20.158993244171103,0.83316969871521,0.38109460256875893,0.14291047596328502,0.23818412660547403,2.90584634458679,1.0480101570640898,1.8578361875226999,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,20.9921629592133,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0144889354706,6.182927131652829,8.09870803356171,-1.0,-1.0,4.79379788273621,0.004323973739624001,1.6020082854919402,2.7641714540101803,7.64064382716476,10.0144889354706,10.0144889354706,6.182927131652829,0.004323959350585999,10.0144889354706,0.004323959350585999,4.200688219070431,10.0144889354706,2.7472380399703997,4.2799021342735495,-1.0,3.2155818889338703,21.003441095352198,10.0144889354706,10.988952159881599,0.285667475873288,0.095222491957763,0.190444983915525,2.52339603688071,0.857002427619864,1.66639360926085,14,4,8.83333333333333,5.30722777603022,28.1666666666667,14,4,9.0,-1.0,-1.0,14,4,8.75,5.5,30.25,6,2,4,53,18,35,21.003441087081896,2.0,0,0,0,3,1,2,1,0,1,2,1,1,0,2,0,4,0,0,6,6,0,0,0,0,3,0,31,0.0,0.0,0.0,0.0,0.0,0.0,502,260,64,128,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0118088722229,10.009762048721301,10.0107854604721,-1.0,-1.0,1.6980720988769498,0.007378011993408,0.5711310369567869,0.9759596290749821,0.9524971975841751,10.0118088722229,10.0118088722229,0.95989990234375,0.0034830570220949993,10.009762048721301,0.0034830570220949993,3.10499484198434,10.0107854604721,0.342678594589233,4.73296960670374,-1.0,0.4674832369301529,21.7349638938904,20.0215709209442,1.7133929729461699,0.36807054431299796,0.138026454117374,0.230044090195624,2.80653790038661,1.01219399686075,1.7943439035258701,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,21.7349639182129,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0173978805542,5.13953185081482,8.19971137046814,2.49256836500099,6.212897054203731,0.196704,0.0,0.03493699704996799,0.079325970076555,0.006292609528587,10.0173978805542,10.0173978805542,10.0032200813293,0.004144906997681,10.013587951660199,0.004144906997681,5.15102237462997,10.015492916107199,3.5295321941375697,4.6105849590123205,-1.0,4.14007049847503,41.208178997039795,20.030985832214398,21.1771931648254,0.21840324494321,0.07280108164773699,0.14560216329547304,1.57735676903429,0.533874598750068,1.04348217028422,14,4,7.22222222222222,4.84194634877798,23.4444444444444,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.16666666666667,4.91596040125088,24.1666666666667,9,3,6,65,22,43,41.2081789459686,2.0,0,0,0,3,1,2,1,0,1,5,2,3,0,3,0,6,0,0,9,9,0,0,0,0,4,0,35,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,192,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0116698741913,6.15952801704407,8.72605665524801,2.2226802413687796,4.94030745537119,0.961495028808594,0.0,0.24471501656341502,0.47787121333991206,0.228360896538959,10.0116698741913,10.0116698741913,6.15952801704407,0.0035719871521,10.006972074508699,0.0035719871521,3.8795756953103195,10.009320974349999,1.4276775836944602,4.72357274737345,-1.0,2.67704360457431,27.1570298671722,20.018641948699898,7.13838791847229,0.294583023994875,0.11046863399807799,0.184114389996797,2.24619555796092,0.8101033159859051,1.43609224197501,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,27.157029931701697,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.047729969024699,10.007551193237301,10.027640581131001,-1.0,-1.0,0.940312827651978,0.00452291444397,0.31818824736531603,0.538781978985327,0.29028602087934496,10.047729969024699,10.047729969024699,0.936931848526001,0.0033810138702390006,10.007551193237301,0.0033810138702390006,3.5016409953435295,10.027640581131001,0.238641202449799,5.06787900972667,-1.0,0.46553529691986,21.0098459720612,20.055281162262002,0.954564809799194,0.33317712178594,0.142790195051117,0.190386926734823,2.2370463891341696,1.04712809704153,1.1899182920926399,14,4,6.71428571428571,4.64450520200253,21.571428571428598,14,4,7.33333333333333,5.77350269189626,33.3333333333333,13,4,6.25,4.5,20.25,7,3,4,47,22,25,21.0098459416351,1.33333333333333,0,0,0,2,1,1,1,0,1,4,2,2,0,3,0,4,0,0,7,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,c_rp_na_1
10.0695698261261,10.006752014160199,10.0381609201431,-1.0,-1.0,0.887731896865845,0.008265113479614,0.310765676177978,0.49986398533164894,0.24986400383163798,10.0695698261261,10.0695698261261,0.8788659572601322,0.00270414352417,10.006752014160199,0.00270414352417,3.00123129572187,10.0381609201431,0.186459445953369,4.817559645332019,-1.0,0.38725078110917605,21.0086190700531,20.0763218402863,0.932297229766846,0.380796089517091,0.142798533568909,0.237997555948182,2.9035701825678197,1.047189246172,1.8563809363958201,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,21.0086191014862,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0155920982361,6.4491229057312,8.824616034825642,2.05723993118063,4.23223613444408,0.5162690726776121,0.0,0.131056261989593,0.256815854246877,0.065954382992553,10.0155920982361,10.0155920982361,6.4491229057312,0.003377914428711,10.0091331005096,0.003377914428711,3.85686758586339,10.012362599372901,1.3946695804595899,4.79966999503746,-1.0,2.8341065036665203,26.9980731010437,20.0247251987457,6.97334790229797,0.296317444516581,0.111119041693718,0.185198402822863,2.25942051443893,0.8148729724205992,1.44454754201833,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,26.9980730059662,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0183868408203,5.65385603904724,8.561215957005821,2.51784996693017,6.33956845597028,0.301351017578125,0.0,0.13233650645446798,0.151831546243858,0.023052818434801003,10.0183868408203,10.0183868408203,5.65385603904724,0.004051208496094001,10.0114049911499,0.004051208496094001,3.7447134086063905,10.014895915985099,1.2366404056549098,4.735311406441309,-1.0,2.4726752733820496,26.212993860244698,20.029791831970197,6.18320202827454,0.305192150618555,0.114447056481958,0.190745094136597,2.32709014846648,0.8392784142010258,1.48781173426545,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,26.2129939573669,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0146930217743,10.0099310874939,10.0123120546341,-1.0,-1.0,4.31762391519165,0.005039912536620999,1.4435779425760902,2.4889972850303197,6.195107484888299,10.0146930217743,10.0146930217743,3.36319804191589,0.003268957138062,10.0099310874939,0.003268957138062,3.4793368407658196,10.0123120546341,0.866146755218506,4.6182284550677695,-1.0,1.4547208181579399,24.3553578853607,20.0246241092682,4.33073377609253,0.32846981815961795,0.123176181809857,0.205293636349761,2.50458236346709,0.903291999938949,1.60129036352814,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,24.3553579589844,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
10.0183479785919,8.54659080505371,9.52556927998861,0.8478266104245341,0.7188099613439549,0.960771838516235,0.0,0.24463469147491396,0.477445888399665,0.227954576349746,10.0183479785919,10.0183479785919,8.54659080505371,0.0035970211029050007,10.0117690563202,0.0035970211029050007,4.22217811856951,10.0150585174561,1.90502595901489,4.996263211551991,-1.0,3.7354704372169305,29.5552468299866,20.030117034912102,9.525129795074461,0.27067951838185395,0.101504819393195,0.169174698988658,2.06393132766163,0.7443686755500971,1.31956265211154,14,4,7.625,5.012484413940861,25.125,14,4,7.33333333333333,5.77350269189626,33.3333333333333,14,4,7.8,5.21536192416212,27.2,8,3,5,61,22,39,29.555246912750203,1.6666666666666698,0,0,0,3,1,2,1,0,1,4,2,2,0,3,0,5,0,0,8,8,0,0,0,0,2,0,18,0.0,0.0,0.0,0.0,0.0,0.0,502,260,96,160,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,c_rp_na_1
